tweet	label
"@user @user @user nice . that is so true . no life trump haters . funny thing is trump done everything good for americans and america yet these anti americans put trump down ! amazing that people act like trumps the bad guy ! evil is the liberal democrats & the band of haters . . antifa "" "" blue wave "" """	1
@user @user @user no worries antifa . you can still live in your parents basement and go to your community college ! ! !	1
@user vicious steps . republicans defended on advance in hearings and liberals only response was to ' out ' the liar and claim republicans were defending him because of feinstein ' s ' info ' . real women do not lie about men . honorable judge kavanaugh	1
@user she doesn t want to play to other children or adult unless she lives with them . she help everyone in the house whatever task there is to do . she speaks clearly and turning <number> this september . her excuse always when there s a guest in the house she is shy . no one influenced her .	0
@user another dem lie	1
@user and here are an antifa group after old boy nazi soros forgot to pay them . . . url	0
@user @user @user @user @user @user actualy im pretty sure if you banned all guns that would definitely stop criminals from getting them . but no one wants to do that . but by your logic are not gun control laws better than not having gun control laws ?	0
@user bullets are cheaper .	0
@user once again if you look at the timeline the only ones who are so proud of her is liberal or white liberals . like i tell my hispanic community when you see liberals offended for minorities becareful these people are not your friend .	0
@user she is sooooo pretty ! ! ! ! !	0
@user @user @user please call trump out for what he is . . . a narcissistic sociopath !	1
@user @user we r working <number> save our country from ppl like u . appropo u you setting the flag on fire just like u set justice on fire . lock her up . maga	0
@user liberals like you will never convince us to become lazy entitled victims . but keep trying . i just feel sorry for your son . having to be raised by someone who will only impart him with the mindset of self - hate and victim - hood .	1
@user @user @user <wink> keep an eye out	0
@user @user @user @user @user @user lady get real trump is rich he doesn t need tax payers money . liberals still tax payers money .	0
@user how would they know if gun control worked if they refuse to try anything ?	1
@user you are no christian	0
@user someone please call for gun control because the bengals can not stop shooting them selfies in the foot url	1
@user @user @user you are disgusting and need to be ousted . get out of politics because schumer you are the corrupt kind of politicians americans are so tired of . @user has led this country to thrive again and brett kavanaugh will be voted in . americans stand with @user	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user right . . . it ' s a conditioning of sorts resulting in denial . . . irrelevant of the facts . . . thus welcomes cognitive dissonance in disguise - antifa $EMOJI$ $EMOJI$	0
@user stylistic nuances are trivial . u shud prioritise a level of discretion & ambiguity that keeps ur adult life from being harmed by leftist elites & their antifa shocktroops	0
@user me and my girl walked through san francisco and i came up with a new game . homeless or antifa . the homeless are so much more pleasant	0
@user thats a good thing . . . let just hope your gal frend has a lawyer coz she is about to do some make over for yoll . url	0
@user and what can he suggest to remove himself ?	0
@user the monuments that will be torn down in the next <number> years ? much to the consternation of we conservatives	1
@user had to create a whole fake page just to talk shit . $EMOJI$ sis is really just miserable sad	1
url mccaskill owes back taxes on her private jet ! has it been paid ? @user maga kavanaugh christina blasey ford qanon thursday motivation	0
@user i neither side with the klan nor antifa . i stay out of family squabbles . dems can clean up their own bastard children . perhaps you could clarify how i do t support the 1 4 th .	1
@user i second this they re fucking nuts	1
@user thank you for proving my point . you are foulmouthed trash	1
@user no she was mumbling i couldn t hear shit she literally spoke w hand signs	1
@user and who gives a shit	1
@user @user ik what other rappers think of him . but only cause he is anti - drug and honestly i think his music is good .	0
@user @user wishing you even more success in the future brave @user you are really a true ambassador of pakistan . bless you @user thank you .	0
@user i am so weak she really beat her ass	1
@user @user lol good	0
@user prime example as to why we can not have anymore liberals in our government . they do not want to nor do they know our constitution . they prefer to dictate and be superior than americans . their hate for our republic is brazen and we need to keep them out . vote them all out	1
@user all of them ! $EMOJI$ $EMOJI$ url	0
* gets period * you are the cause of my	1
@user @user sshh $EMOJI$ she is lying $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$	0
@user either way we have your back . do not be thinking that you are dealing alone out here .	0
@user true baby you are my only one baby	0
@user damaged kerry s non existent credibility . seems a lot of obama - vomit doofuses are coming out of the woodworks	0
@user @user i am sorry but damn she is hot af	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i know many of antifa who will fight harder . . . . and not waste government socialist money url	0
<number> year mandatory minimum for any crime committed with a gun will substantially reduce violence and put end to gun control babble . no politicians will support this because they do not care . why you ask ? because they are politicians first term limits url	0
@user he is repulsive .	1
@user the pyro from tf2 ? :0 c	0
@user even if suspended . . . he is an absolute game changer . make it happen	0
@user yeah but he painted a cat once so he is good	0
pnp cbc cdn poli bc poli ont poli al poli more to join conservatives url	0
@user moron - real americans are proud of our accomplishments - you are disgusting for not showing the truth .	1
@user @user i will answer for you ! ! when you have a different opinion to them you are a racist . . . when they lose an argument you are a racist . . . if you love britain you are a racist . . . liberals are week people . . . it takes a strong person to to not be one of the sheep	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i am a warrior to many gardens $EMOJI$ but without my country and children $EMOJI$ why garden $EMOJI$ $EMOJI$ $EMOJI$	0
pigeon girl can also send pigeons to poop on all maga hats .	1
"@user not so much , it ' s just me alone with myself . the whole you are your worst enemy "" type deal """	0
@user @user but you knew it was pointless to cry because it would just add to the awful humidity . . . $EMOJI$	0
@user @user apparantly that rule of law does not apply to republicans / conservatives baselessly accused by dems	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user stop with your nonsense . you are a block . you are stupid !	1
@user @user @user he is the best warrior $EMOJI$ $EMOJI$	0
@user but nice	0
@user @user buzzfeed news contacted the woman believed to be the subject of the letter at her home last week . she declined to comment . buzzfeed news has not been able to confirm the contents of the letter . now hearing she is a high school classmate .	0
@user congratulaions . . . who were terrific . . . dont let some fucked up umpire ruin things for you . . . he ' d be happy he did .	1
@user not if you are polling mexicans ! ! ! taco bell another kind of food # harris saysitall i am one	0
@user she is just trying to get more donations $EMOJI$	0
@user @user well john started the nuke button hit being an antiamerican hater and well trump is gonna desecrate the liberals agenda and the results will be awesomeness $EMOJI$ $EMOJI$ $EMOJI$	0
@user olive love the pool at green beagle lodge when i am out of town ! she is a good girl ! url	0
@user she needs to make as much money as she can while the liberals are all duped .	0
@user @user @user @user my therapist had a baby in august so been seeing a sub . she is very good at it but my real therapist is wonderful . has helped me so much	0
@user @user @user i am sorry to hear this chris . you are a big part of the wp family . i admire your fight and strength as you battle this disease . i have no words to express how sorry i am you are dealing with als . i truly hope a cure can be found one day .	0
@user gonna boo his ass regardless now	1
@user a political novice has outshined all of you corrupt establishment politicians . we voted for him because he can not be bought . soros can afford it .	0
"@user - do u believe this - it looks like a new movie peppermint "" is a shoot ' em up from the hollywood gun control crowd . what say u ? """	0
@user have we become angels ? ? best	0
"@user you are the one that left on his own . i am not your daddy to tell you to stay , even if i do , you will not anyway . "" there ' s just no in hell way that cerberus would ever be soft to dante and respect him right ? two can play at this game . """	0
@user guilt by association i see . a great tactic by spineless anti - white liberals .	0
@user it really is unbelievable that he feels it s ok to call citizens worse than deplorable . he s nuts . no wonder ppl are running to reps . he obviously thinks he is way better than us . time to go away mr . biden !	1
@user ah . . . but are not the railways so much better now they have been privatised by the @user url	0
@user lmfaooo baby you just as young as she is $EMOJI$ $EMOJI$ $EMOJI$	0
@user what you thinking about ?	0
@user @user but will she stand up and do the right thing . . . she is a rino .	0
twitter purge documentation $EMOJI$ am i the only <number> who gains <number> followers then loses75 followers daily $EMOJI$ stop twitter censor ship of conservatives url	0
@user @user big wanda fucked with the wrong one $EMOJI$ $EMOJI$ $EMOJI$	0
@user @user @user @user @user @user @user @user @user @user @user @user @user do not forget @user & democrat backed antifa	0
<number> . my love ~ <number> . . . . okai . . there you are ~ url	0
@user the are batshit crazy .	1
url great video by kane brown showing his appreciation for our military we stand together maga	0
@user @user crooked	0
@user nah you bob .	0
@user @user @user @user i never said no one died in sa juan . . i said she is only in charge of one town out of <number> . . . don t get me wrong many people to blame . . . in the case of ricardo rosello he is terrified of trump and wants to please him at all cause . im sure rosell and trump knew the count was higher	0
@user @user so sad $EMOJI$ take two references with monique and chloe x	0
@user boatload of crap !	1
soooooounds like an awesome plan ! ! ! next he s gonna be pulling money from medi - care & pensions to pay for all the golf cart rentals for his @user detail that watches him struggle to stay on the fairways on all the golf weekends he swore he d never have time for maga url	1
@user u never talk to me shut up [	1
"@user @user @user whenever conservatives lose a court ruling , they bitch and moan about activist judges or agenda judges . "" whenever anyone else loses a court ruling , they accept that they lost a court ruling . conservatives are whiny babies . """	1
@user haha that ' s just because i am unique . a lot of americans can not find sweden on a map . and i am like jag lskar sverige $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$	0
@user and i am just over the just do it nike	0
@user he is not the only one i bet $$ some these people are organizers of antifa ! ! url	0
democrat can not even compete w @user maga url	1
@user eric holder is guilty of killing a border patrol officer ! ! !	1
@user i know what that storm is gonna do . . . but those photos are just the shit bro .	1
@user nigga then how can you say bo2 is the best cod url	1
@user @user antifa is a domestic terrorist group url	1
@user she is perfect in every way ! ! !	0
@user @user ummm last time we checked chicago already has gun control . . . the atrocious gun violence didnt start with trump . . .	0
f a k e n e w s e v e r y w h e r e $EMOJI$ guess who ! $EMOJI$ # maga wwg 1 wga patriots united qanon qarmy url via @user url	0
@user liberals wear pu $ $y hats for a reason . $EMOJI$	0
@user @user she is an opportunist . she wanted a cabinet post but liberals rightly decided she wasn t good enough for the task . she crossed because conservatives promised her one . she is a person with no core beliefs . she is not credible and not to be trusted .	1
@user @user nothing more satisfying than a good scratch ( or howk if you are a scottish badger ! )	0
fire morning joe he is cut from the same cloth as all other conservatives . his misogyny and bigotry are always on display . he is responsible for trump . url	1
@user would that make him the equivalent of the antifa march that started the violence there in the first place ?	1
@user eric holder should be in prison .	1
@user @user no fans left .	0
@user i m <number> you ass	1
@user @user @user @user @user no . i mean parasite in the sense of private companies being an unnecessary and universally - unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy .	1
@user @user does that mean she had his permission to sit on a panel denigrating the president of the country you are negotiating with ?	0
@user childish and unprofessional .	1
@user @user @user @user @user @user my dad didn t die so anyone could disrespect the fabric & country he fought4 . our flag & country are inseparable both defended with human blood & those who disrespect the flag disrespect the country ! you are to defend the flag & the country you served under & took oath 2 defend .	0
@user the guy who doesn t watch wrestling will have no idea who he is .	0
@user he is a vet ! ! he should know better ! ! !	0
@user @user @user @user @user @user @user @user @user @user @user @user why to the cowards not list antifa on their profiles . cowards or terrorist or both . . . i ll go with both !	1
@user need gun control to many	0
@user liberals : the fbi can investigate if you ask . also liberals : can you believe trump ordered an investigation of a private citizen ? ? ? he ' s a dictator !	1
qanda look at who twitter and facebook are currently banning - all conservatives .	0
@user i mean if he is willing to move up for canelo . then i want to see him vs a charlo or hurd then	0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user is that supposed to hurt my feeling or something ? wait - let me get my <number> year old . she is more your speed .	0
"stc shooting to the kneejerk people crying for gun control "" after this shooting . we already have very restrictive gun control . you just want a ban . it ' s a pity no one has politely explained to these criminals that they are supposed to obey the law . """	1
@user @user @user @user @user she raps likes she will pop off but the only thing she popped was her butt implant . now remy is skinner than her even while pregnant url	1
@user @user @user @user @user @user @user @user @user @user that ' s what you are implying that no - one took correct records - having been to hospital it is usual for the doctors or nurses to record as they go - so it is your claim that so many are incompetent if no single record was produced correctly -	1
@user yay - awesome $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ maga $EMOJI$ reppowervote $EMOJI$ strengthened by powerprayers $EMOJI$ red tsunami $EMOJI$	0
@user yes you are	0
@user wow you are so hot $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$	0
@user @user yeah im thinking he might too . he is working on sam and he has kaycee convinced he wont target her due to lgbqt . i need a mega phone ! !	0
@user gutirrez you are a joke dress as an full	0
@user so much for gun control . . . not to be incentive . but really . just saying	0
@user @user further proving that liberalism causes mental retardation and feminists are a cancer on the american republic	1
@user @user msm has no respect left . they have really reached the point of being the eotp	0
@user @user america is being destroyed by our president . . he is a cancer to democracy . that is what is sad	1
@user @user ha ! ha ! don t forget : too soon to talk about gun control .	0
@user @user whos sick of intitled racists ?	1
@user you were on the same stage as farrakhan . you total hypocrite . you are pathetic .	1
@user dreaming . . .	0
@user get him some line help . he is gonna be just fine . as the game went on you could see him progressing more with his reads . he brought what has been missing . the deep ball presence . now he just needs a little more time	0
@user this is insane it ' s leftists liberals democrats media . propaganda . you all know it because there scared that he will end abortion . not true . women have the right to get and abortion . because it ' s there body explain to me why is it illegal for her to sell her body to feed her children ?	0
@user who fucking cares ? ! ? he was in his home some armed cop invaded his home and killed him she is guilty . end . of . story .	1
@user @user liar ! ! ! what supporters is she talking about ? ? ? i was embarrassed when our last president went on a world apology tour and he even bowed to them like he was their servant ! ! ! url	1
@user yes she is	0
@user did gutierrez go help ? or is he just a blow heart	0
@user @user what did she do ? the conservatives are no different	0
@user @user he is the best memelord that could exist	0
@user hope he is enjoying himself while he can	1
@user @user can not stand to listen to that puke . i change the channel when he speaks . he believes his own lies ! ! . . . . they are all nuts ! ! left wing liberal disease walk away vote red to save america maga	1
@user technique is key $EMOJI$ $EMOJI$	0
@user @user @user @user @user @user @user @user @user @user @user @user shush it makes the ship make more sense	0
victoria secrets being political ? omg . . . give it up . you are killing half your profits when you slur conservatives . kag url	0
"@user here comes the he was no angel "" argument . $EMOJI$ $EMOJI$ $EMOJI$ she is guilty of breaking and entering and murder . who cares about some flowers that may or may not have been planted there by police . """	0
@user the same is with union teachers . that is why our children learn zero and are brain washed by liberals . vote to stop it now .	0
@user she is $EMOJI$	0
@user the laughs i ve gotten from you are enough . $EMOJI$	0
"@user if the media stop reporting what happens on the view "" perhaps it will disappear from view . if conservative america wanted to know what those imbalanced voices had to say we would watch it . the rest of us are busy watching the sidewalk for poop put there by hollywood liberals . """	1
make sure you vote republican up and down your ballots . vote red for conservative values . vote republican candidates only to help our potus trump help americans to maga url	0
@user @user @user @user @user @user @user @user already many common sense laws on the books . common sense also calls for holding people accountable when they fail miserably like they did at parkland . left always wants to blame gun owners just to push for more gun control rather than being honest about it .	0
@user the tide is changing . . . . the dems on defense & the msm are at a lost ! they know what is coming very soon ! no one gets a pass . . . qanon trust the plan wwg 1 wga $EMOJI$ $EMOJI$ $EMOJI$ love our @user <number> maga kag kavanaugh for scotus will be a reality ! god bless !	0
@user she is inciting violence . big difference between free speech and inciting violence . sometimes you are expecting action good or bad from the words you use . people must be held accountable for those words good or bad .	0
@user liberals are all kookoo ! ! !	1
@user sounds great ^^ i already came up with <number> dumb drawings involving her that im not sure if i should make or not . . . . espacily since i havent even read the chapters of the manga where she is in yet	0
@user @user @user you do scare all americans with ur fake democratic platform . it s mainly ur corrupt gop ethics that are the problem . gop is ok with supporting pedofiles treason & voter suppression . dems actually want improved health care for all sensible gun control & to help the little guy	1
@user this gave me fucking heart palpitations i am shaking as i type this	1
@user @user @user @user @user typical violent antifa . . . @user hooligans are stalking california causing mayhem . url	0
@user @user @user what was the average wage to average house price when thatcher was in charge ? that ratio is the fundamental reason . build as many as you like but if they are not genuinely affordable you are just wasting resources .	0
@user @user thank you sm !	0
@user @user of course she is ! probably has the record over her lifetime .	0
@user @user you are so right	0
"@user @user @user @user no . . . he ' s anti antifa "" that means he dosn ' t like domestic terrorists . you probably watch cnn . you should stop for a will to let the mind control wear off . """	0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user antifa are nothing but terrorists . antifa antifa ar eterrorists	0
@user i have been put on an antifa hit list and i am taking the matter very seriously . i have reported to twitter - nothing . group : targets for ( maybe of ) antifa . donald trump and candace owens as well . all i have is the twitter handle . thanks $EMOJI$ $EMOJI$ url	0
@user he is a blast to watch	0
"@user @user @user whataboutism "" is yet another made up word used by liberals to attempt to deflect criticism of their own ridiculous hypocrisy . """	1
@user @user @user super storm sandy hit the north east . i agree with you though . people here have a bad idea of the east coast and it ' s pretty cool . the north east gets all <number> seasons at least . we get rain and summer .	0
"@user as you are looking out for me i see your logo i am hoping you will get off the robot & are u sensitive to what has happened to me in the middle of the night my car taken while sleeping in it a tow truck removed it to empoundment i know not where late payment "" what ? not true . url"	0
@user we the people do not want any gun control legislation . it is against the constitution .	0
@user @user @user @user you are exposing us $EMOJI$ $EMOJI$ url	0
@user legally you need to take <number> min break every <number> hours and a lunch after <number> if you stream for more than <number> hours lol if you stream for more than <number> hours you are required to take a second lunch before the 1 0 th hour	0
"@user it was a change "" election and exit polls were not kind to doug ford , so i can not quite agree . i believe the ndp is making a case as a strong opposition party , allaying fears about potential governance , and so much of what may happen in <number> hinges on how liberals reorganize . """	0
@user calling it something different still a pac . you are for no borders = no country higher taxes gun control socialist removing ice you work for illegals for brac no family texas values we arent california like jones u ppl dont even live here . stay in dc	1
@user copycat	0
"@user @user yes , read it again . they use a term for a broad group ( leftist "" "" feminist "" "" theist "" whatever else ) then , in many cases , focus on a particular extreme subset of that group ( antifa , a subset of 3 rd wave feminism , yecs ) without distinguishing the fact it is a subset . """	0
@user ay @user ur flies open in pic <number>	0
@user @user somehow i thought harambe was gone and now that big ten led silverback is out in a book tour ? wonders never cease	0
@user @user @user most mass shooters are liberal white men . we should have liberal control not gun control .	1
@user @user @user @user another village missing its idiot ! ! ! $EMOJI$	1
@user @user so you are going to deflect away from nearly <number> dead due the the lack of post hurricane support from the trump administration by using the deportation of a single <number> year old man ? you sir are the offensive one .	1
@user america first maga magic	0
@user @user @user she probably did not think it would get this far . i hope the little sleaze does not go to the hearing and i hope if she does that they will prove what a liar conniving witch she and the rest of the liberals are .	1
@user remember when antifa was respectable and intimidating ? ? me neither lmao	0
@user can this guy get any lower ? one of the dumbest people in our country ! how did anyone in arizona voted for this idiot ?	1
@user can you answer one question ? if you find out she is lying and that it was a set up will you still defend your party	0
@user @user won t get elected either beto .	0
@user @user libertarians and conservatives working together to achieve authoritarianism . . . shock . the name ppc ( similar to prc ) sure was a good choice for them .	0
@user @user @user @user @user @user url it ' s been widely reported . . . this is just one source . only those with a vested interest in the status quo would willfully ignore the issue .	0
@user one thing is for sure . . . we know she didn t write the op - ed as she is dumber than a bucket of rocks .	1
antifa soy boy just was not as tough as he imagined . it never turned out like this in the video games he played . url	0
@user @user wonder if donald jr is next ?	0
@user @user @user @user @user @user then talk to your oresident . he ' s the one taking the money .	0
@user @user their gullibility . they think if a politician has an r by their name he is a good guy and do not research that person at all .	0
@user why is this relevant whatsoever ? might as well let us know when someone has a pack of smokes or a <number> pack of beer in the fridge too while you dipshits are at ittabloid garbage ffs	1
maga . . . the home of abject hypocrisy . . . . . . url	0
@user @user she says she wakes up from sleep thinkin she is gonna get trump . she needs a psychiatrist ! asap	1
@user @user this is what happens when you tell white liberals that they do not get to congratulate themselves on how woke they are until they put their money where their mouth is . that simple fact of life breaks their brains .	0
@user the real gun control issue . url	0
@user @user @user @user im going to tell you one more time to fuck off before i block and report your ass . whos your current president ?	1
@user man i hope they say if he is playing or not on saturday	0
@user destroy america is more the <number> / <number> chant from all democrats including hillary .	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user maga trumpswarrior vote red to save america	0
@user @user what was a child doing at a party drinking alcohol ? ? ?	0
@user @user @user lol . it s funny how you assumed i only have those qualifications . typical black tweep . when they are losing a debate they assume the other party is lower than them . that s why you are broke . stay there with your debt . yet they ve never met the person . $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$	1
@user @user @user hiding behind your camera as the antifa punk hides behind his scarf . lol	0
@user dont believe the hype .	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user so does antifa go to church ?	0
@user he wants his <number> min of fame .	1
@user @user @user you say she is your kind of woman . why do not you do that with the quran ? i would say then that you are my kind of woman .	0
@user @user @user maybe he is for brutally beating a woman . apparently spending a couple hundred dollars makes up for beatin the piss out of someone	1
@user @user @user i have been thinking about it and it ' s not inconceivable that someone was trying to meddle with people ' s minds regarding gun control . i am double - minded about the use of arms because i am a peacemaker . shoot once and you could start a big war . > <number>	1
@user @user @user why did the democrats have to jam far left liberal judges down conservatives throat ? every liberal judge should be investigated all the way back to grade school . the only lowlife here is you .	1
@user have you looked in any antifa recruitment centers ? welfare offices ? maybe in one of those tents in ca ? just a thought	0
@user @user @user @user @user @user what kind of dumb shit am i gonna read next	1
"@user all this is common sense as long as you are not throwing bottles and m80 ' s at civilians like all the dumbasses at antifa protests . "" the whole "" violence is sometimes necessary , "" idea that antifa and blm and communists spread , is retarded you all . . . you are kill civilians dummies . . . """	0
@user @user @user @user @user i have listened to her before an have come to a conclusion . . . . . . . she is a twit . . . . an ny times does not get any of my money . . . .	0
"@user @user @user @user @user if you read this thread @user seemed to imply that the views and actions of soros are the same as everyone on the left "" ( i . e . if you are "" left "" you support antifa ) . . . did i misread ? """	0
@user @user you are sick in the head . this man lost his daughter .	1
@user by screaming at the officials or by throwing her racket ? i am confused .	0
@user he is compromising an active investigation . sounds like obstruction of justice to me !	0
@user they are becoming more and more like antifa everyday .	0
@user @user aren t you late for your antifa meeting ?	0
@user another lie . anything for a diversion	1
@user build the wall ! vote republican ! not perfect by a long shot . but so much better than the alternative anti - americans ! ! !	1
@user watched the press conf with trump and heard him say how much we will make when poland pays us to put in a military base . he is a dottering demented fool who really believes that his goal is for america to make money . you hear it in all he says . this isn t a hotel .	1
@user @user forgotten ? his reboot on fox starts in less than <number> weeks . guess you are out of the loop watching fake news all the time . walk away	0
"@user @user @user well , they will cut out <number> pages and replace it with <number> saying everyone needs more chlorine "" c ' mon are you chicken ? """	1
@user well that ' s because roy moore was no longer an issue for the dems or the so called women ' s rights liberals .	0
@user by making conservatives so sick we can not make it to the polling place !	1
@user @user @user i find it very offensive that you know what black people feel ! ! as a black not african because i was born in america want recognition then build your own stuff ! ! ! it ' s the same with conservatives that cry about censorship if you do not like the rules build your own house . url	1
@user perhaps the myers house . wynn runs smithsgrove and he s the leader of the thorn cult . i used to think he was my friend until he revealed his true intentions . he is a madman !	1
"@user @user @user hey mary , did you see this on your profile followed by no one you know "" twitter trying to keep conservatives from connecting . stop the bias url"	0
3 rd time in my teacher career that i ve had a parent tell me that he / she is praying for me . i always consider that a win $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ teacher life pray all of the prayers url	0
@user @user sure hope he remembers the libs efforts to shaft him after he is confirmed .	0
human rights these nuns buy stock in gun companies to fight for gun safety url via @user	0
@user your husband is loosing it . he is fat and crooked and fake . throwing paper towels ! ! he has lost his grip on reality . i don t know how you can help him . he needs lots of help .	1
@user donald trump in nevada either at that maga rally or tge gop convention . . . his hollowing out of america tour or as putin likes to put it . . . project red wave	0
guncontrol advocates must stop falling all over themselves to assure electorate that they too love the horrific 2 a url	0
@user ah that s shite . can t understand why people go to a football match to do their best impression of a mute . i m trying for tickets in the kop next chance i get because i assume the main stand has more or less the same atmosphere as the kenny .	0
@user bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious	1
@user @user how does this work ? seems to me he is on the same path as washington with a deficit - the biggest deficit ever	0
"@user @user @user @user @user brad , the god of scripture does not have a sense of justice . "" he is just and a consuming fire . he remains today what he was then but as all theonomists forget <number> / <number> """	0
@user @user @user @user @user @user @user @user @user @user nope . i lived in the middle of a country ' s civil war . gunfire and all . what i did see was antifa hitting the elderly and children passing by one of their rallies .	0
@user oh my fucking gods .	1
@user @user from who ? people from antifa who r mad at her ? we vote libs assault ! but shes lying so i don t care ! ! maga kava	0
@user here is the problem with the left . . . . they can t have an intelligent debate on an issue . want to prove a point ? have norm on and question him about his comments and have points to counter his comments . instead the left just silenced him . shows their lack of intellegence .	1
@user and you can see how close he is to tears . i know how hard it is to lose an old friend . they are irreplaceable .	0
@user @user @user @user @user @user all liberals are devils . all of us . ask any repub . we hold hands to stand together . to know we aren t alone in this fight for civility and decency . call us all the names you want . it doesn t matter one bit .	1
@user your mind is still not accepting that the federal government belongs to pti of which you are member of na .	0
@user @user god thing we have beto in texas . he is for decriminalizing crossing the border . he is for reasonable gun control for texas citizens . someone could get hurt if citizens try to defend themselves . poor arizona you need a beto of your own .	1
@user @user except for the little attempted rape thing he is just a wonderful guy	1
@user certainly does url	0
@user holy shit thank you so much . up until the mine craft i that that because it wasn ' t on tv anymore that it had ended . i was very very wrong .	1
"@user i read this as if you are a straight white male forget about being partnered . "" """	0
@user so basically you are now preaching what they religious end of world people have been doing . congrats	0
@user i m still confounded and amazed the antifa wing wants new speech restrictions as though some other ag who isn t a racist hack will be in charge of implementing in interpreting them . he s suing colleges for discriminating against *white* students w / civil rights law . c mon .	0
@user @user @user thank you my lovely ! you are beautiful too $EMOJI$ $EMOJI$	0
gee . . . i wonder ? drain the deep state swamp wwg 1 wga q anon maga url	0
@user and zero accomplishments	0
"@user @user @user you prove how little you know about history , with each new post , wep . wars are the failure of diplomacy , enabled by an arms industry feeding off taxpayers . gun control "" is the last thing on their mind . you have been lied to , by pros in the pay of gun manufacturers . """	0
@user @user @user they are a dying party . split between nationalists and conservatives is not going to hold too much longer . they just have no real cohesive ideology anymore . it ' s simply my team is better than your team .	0
@user because he hates	0
@user boy is that professor stupid or else has a mental illness . he obviously should not be teaching anyone !	1
@user @user omg ! ! ! she is perfect ! ! ! ! !	0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user more people scared of what the liberals will think and say about them . this is rampant around conservatives . the only ones who ever stopped giving them that power were the trump movement and they absolutely won everything including the internets .	0
@user criminals are running scared !	0
@user the truth about gun control and human nature in one picture . url	0
@user hey jimmy @user the view had norm on . the view ! ! ! ! ! you are sad .	0
@user so you are fascists *and* antifa ? url	0
"@user your lord and master . . . blah blah blah "" liberals are so over the top dramatic about everything $EMOJI$ url"	0
- is colin really that hot ? - yes he is ! $EMOJI$ url	0
@user @user one mans evening is another ' s morning depending where you are <laugh> it ' s just about <time> in the morning here .	0
@user @user @user @user @user @user @user love her she is beautiful $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$ $EMOJI$	0
@user @user tell micheal to : we the people the great awakening maga wwg 1 wga qanon q walk away walk away from democrats 2018 midterms confirm kavanaugh fisa economy url	0
was this a threat from @user dangerous democrats maga url	1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user you re so sexy girl . . . all of you are $EMOJI$	0
@user @user can you show me gun control organisations that are exclusively trying to take away guns from black people ? ?	0
@user damn right . if you think any different then your part of the problem with this country . thank god we have a president who puts america first instead of putting illigal aliens ahead of americans .	1
@user he wants to be the senator of north mexico .	0
@user @user only conservatives pounce .	0
"@user @user anybody who thinks its gun control "" , needs to have a reality check on life . """	0
@user @user @user yes he is and the democrats hate it	1
@user your husband is a despicable person . he is a narcissist who cares about no one - including you - but himself .	1
@user that describes how i feel about the liberals at any level	0
antifa caught off guard after getting confronted by the last person they ever wanted to answer too url url	0
@user @user @user politico reached out to the <number> women . only <number> stood by him . that s <number> - <number> = <number> . gotta break it down for maga .	0
@user @user thank you random internet person . next time i want shit from you i ll squeeze your head .	1
@user @user it ' s probably better to have an $EMOJI$ $EMOJI$ next to my name than a pink pussy hat on my head maga make america great again	0
@user @user @user not crazy but given she is my wife i feel unqualified to give an unbiased answer lol	0
@user help help liberals . . . sexual assaults with facts . . . where are you ?	0
@user 8 th demension .	0
@user i thought this was more antifa training at first . . . $EMOJI$	0
